Date,Close
11/12/15,108.02
11/13/15,103.95
11/16/15,104.04
11/17/15,105.13
11/18/15,107.77
11/19/15,106.26
11/20/15,107.32
11/23/15,106.95
11/24/15,105.74
11/25/15,105.41
11/27/15,105.45
11/30/15,104.24
12/1/15,107.12
12/2/15,106.07
12/3/15,104.38
12/4/15,106.18
12/7/15,105.61
12/8/15,106.49
12/9/15,104.6
12/10/15,105.42
12/11/15,102.12
12/14/15,104.66
12/15/15,104.55
12/16/15,106.79
12/17/15,106.22
12/18/15,104.04
12/21/15,104.77
12/22/15,105.51
12/23/15,104.63
12/24/15,105.02
12/28/15,105.93
12/29/15,107.26
12/30/15,106.22
12/31/15,104.66
1/4/16,102.22
1/5/16,102.73
1/6/16,102.97
1/7/16,97.92
1/8/16,97.33
1/11/16,97.51
1/12/16,99.37
1/13/16,95.44
1/14/16,98.37
1/15/16,94.97
1/19/16,95.26
1/20/16,94.35
1/21/16,94.16
1/22/16,97.94
1/25/16,97.01
1/26/16,97.34
1/27/16,94.45
1/28/16,109.11
1/29/16,112.21
2/1/16,115.09
2/2/16,114.61
2/3/16,112.69
2/4/16,110.49
2/5/16,104.07
2/8/16,99.75
2/9/16,99.54
2/10/16,101
2/11/16,101.91
2/12/16,102.01
2/16/16,101.61
2/17/16,105.2
2/18/16,103.47
2/19/16,104.57
2/22/16,107.16
2/23/16,105.46
2/24/16,106.88
2/25/16,108.07
2/26/16,107.92
2/29/16,106.92
3/1/16,109.82
3/2/16,109.95
3/3/16,109.58
3/4/16,108.39
3/7/16,105.73
3/8/16,105.93
3/9/16,107.51
3/10/16,107.32
3/11/16,109.41
3/14/16,109.89
3/15/16,110.67
3/16/16,112.18
3/17/16,111.02
3/18/16,111.45
3/21/16,111.85
3/22/16,112.25
3/23/16,112.54
3/24/16,113.05
3/28/16,113.69
3/29/16,116.14
3/30/16,114.7
3/31/16,114.1
4/1/16,116.06
4/4/16,112.55
4/5/16,112.22
4/6/16,113.71
4/7/16,113.64
4/8/16,110.63
4/11/16,108.99
4/12/16,110.61
4/13/16,110.51
4/14/16,110.84
4/15/16,109.64
4/18/16,110.45
4/19/16,112.29
4/20/16,112.42
4/21/16,113.44
4/22/16,110.56
4/25/16,110.1
4/26/16,108.76
4/27/16,108.89
4/28/16,116.73
4/29/16,117.58
5/2/16,118.57
5/3/16,117.43
5/4/16,118.06
5/5/16,117.81
5/6/16,119.49
5/9/16,119.24
5/10/16,120.5
5/11/16,119.52
5/12/16,120.28
5/13/16,119.81
5/16/16,118.67
5/17/16,117.35
5/18/16,117.65
5/19/16,116.81
5/20/16,117.35
5/23/16,115.97
5/24/16,117.7
5/25/16,117.89
5/26/16,119.47
5/27/16,119.38
5/31/16,118.81
6/1/16,118.78
6/2/16,118.93
6/3/16,118.47
6/6/16,118.79
6/7/16,117.76
6/8/16,118.39
6/9/16,118.56
6/10/16,116.62
6/13/16,113.95
6/14/16,114.94
6/15/16,114.6
6/16/16,114.39
6/17/16,113.02
6/20/16,113.37
6/21/16,114.38
6/22/16,113.91
6/23/16,115.08
6/24/16,112.08
6/27/16,108.97
6/28/16,112.7
6/29/16,114.16
6/30/16,114.28
7/1/16,114.19
7/5/16,114
7/6/16,116.7
7/7/16,115.85
7/8/16,117.24
7/11/16,117.87
7/12/16,117.93
7/13/16,116.78
7/14/16,117.29
7/15/16,116.86
7/18/16,119.37
7/19/16,120.61
7/20/16,121.92
7/21/16,120.61
7/22/16,121
7/25/16,121.63
7/26/16,121.22
7/27/16,123.34
7/28/16,125
7/29/16,123.94
8/1/16,124.31
8/2/16,123.09
8/3/16,122.51
8/4/16,124.36
8/5/16,125.15
8/8/16,125.26
8/9/16,125.06
8/10/16,124.88
8/11/16,124.9
8/12/16,124.88
8/15/16,123.9
8/16/16,123.3
8/17/16,124.37
8/18/16,123.91
8/19/16,123.56
8/22/16,124.15
8/23/16,124.37
8/24/16,123.48
8/25/16,123.89
8/26/16,124.96
8/29/16,126.54
8/30/16,125.84
8/31/16,126.12
9/1/16,126.17
9/2/16,126.51
9/6/16,129.73
9/7/16,131.05
9/8/16,130.27
9/9/16,127.1
9/12/16,128.69
9/13/16,127.21
9/14/16,127.77
9/15/16,128.35
9/16/16,129.07
9/19/16,128.65
9/20/16,128.64
9/21/16,129.94
9/22/16,130.08
9/23/16,127.96
9/26/16,127.31
9/27/16,128.69
9/28/16,129.23
9/29/16,128.09
9/30/16,128.27
10/3/16,128.77
10/4/16,128.19
10/5/16,128.47
10/6/16,128.74
10/7/16,128.99
10/10/16,130.24
10/11/16,128.88
10/12/16,129.05
10/13/16,127.82
10/14/16,127.88
10/17/16,127.54
10/18/16,128.57
10/19/16,130.11
10/20/16,130
10/21/16,132.07
10/24/16,133.28
10/25/16,132.29
10/26/16,131.04
10/27/16,129.69
10/28/16,131.29
10/31/16,130.99
11/1/16,129.5
11/2/16,127.17
11/3/16,120
11/4/16,120.75
11/7/16,122.15
11/8/16,124.22
11/9/16,123.18
11/10/16,120.8
11/11/16,119.02
11/14/16,115.08
11/15/16,117.2
11/16/16,116.34
11/17/16,117.79
11/18/16,117.02
11/21/16,121.77
11/22/16,121.47
11/23/16,120.84
11/25/16,120.38
11/28/16,120.41
11/29/16,120.87
11/30/16,118.42
12/1/16,115.1
12/2/16,115.4
12/5/16,117.43
12/6/16,117.31
12/7/16,117.95
12/8/16,118.91
12/9/16,119.68
12/12/16,117.77
12/13/16,120.31
12/14/16,120.21
12/15/16,120.57
12/16/16,119.87
12/19/16,119.24
12/20/16,119.09
12/21/16,119.04
12/22/16,117.4
12/23/16,117.27
12/27/16,118.01
12/28/16,116.92
12/29/16,116.35
12/30/16,115.05
1/3/17,116.86
1/4/17,118.69
1/5/17,120.67
1/6/17,123.41
1/9/17,124.9
1/10/17,124.35
1/11/17,126.09
1/12/17,126.62
1/13/17,128.34
1/17/17,127.87
1/18/17,127.92
1/19/17,127.55
1/20/17,127.04
1/23/17,128.93
1/24/17,129.37
1/25/17,131.48
1/26/17,132.78
1/27/17,132.18
1/30/17,130.98
1/31/17,130.32
2/1/17,133.23
2/2/17,130.84
2/3/17,130.98
2/6/17,132.06
2/7/17,131.84
2/8/17,134.2
2/9/17,134.14
2/10/17,134.19
2/13/17,134.05
2/14/17,133.85
2/15/17,133.44
2/16/17,133.84
2/17/17,133.53
2/21/17,133.72
2/22/17,136.12
2/23/17,135.36
2/24/17,135.44
2/27/17,136.41
2/28/17,135.54
3/1/17,137.42
3/2/17,136.76
3/3/17,137.17
3/6/17,137.42
3/7/17,137.3
3/8/17,137.72
3/9/17,138.24
3/10/17,138.79
3/13/17,139.6
3/14/17,139.32
3/15/17,139.72
3/16/17,139.99
3/17/17,139.84
3/20/17,139.94
3/21/17,138.51
3/22/17,139.59
3/23/17,139.53
3/24/17,140.34
3/27/17,140.32
3/28/17,141.76
3/29/17,142.65
3/30/17,142.41
3/31/17,142.05
4/3/17,142.28
4/4/17,141.73
4/5/17,141.85
4/6/17,141.17
4/7/17,140.78
4/10/17,141.04
4/11/17,139.92
4/12/17,139.58
4/13/17,139.39
4/17/17,141.42
4/18/17,140.96
4/19/17,142.27
4/20/17,143.8
4/21/17,143.68
4/24/17,145.47
4/25/17,146.49
4/26/17,146.56
4/27/17,147.7
4/28/17,150.25
5/1/17,152.46
5/2/17,152.78
5/3/17,151.8
5/4/17,150.85
5/5/17,150.24
5/8/17,151.06
5/9/17,150.48
5/10/17,150.29
5/11/17,150.04
5/12/17,150.33
5/15/17,150.19
5/16/17,149.78
5/17/17,144.85
5/18/17,147.66
5/19/17,148.06
5/22/17,148.24
5/23/17,148.07
5/24/17,150.04
5/25/17,151.96
5/26/17,152.13
5/30/17,152.38
5/31/17,151.46
6/1/17,151.53
6/2/17,153.61
6/5/17,153.63
6/6/17,152.81
6/7/17,153.12
6/8/17,154.71
6/9/17,149.6
6/12/17,148.44
6/13/17,150.68
6/14/17,150.25
6/15/17,149.8
6/16/17,150.64
6/19/17,152.87
6/20/17,152.25
6/21/17,153.91
6/22/17,153.4
6/23/17,155.07
6/26/17,153.59
6/27/17,150.58
6/28/17,153.24
6/29/17,151.04
6/30/17,150.98
7/3/17,148.43
7/5/17,150.34
7/6/17,148.82
7/7/17,151.44
7/10/17,153.5
7/11/17,155.27
7/12/17,158.9
7/13/17,159.26
7/14/17,159.97
7/17/17,159.73
7/18/17,162.86
7/19/17,164.14
7/20/17,164.53
7/21/17,164.43
7/24/17,166
7/25/17,165.28
7/26/17,165.61
7/27/17,170.44
7/28/17,172.45
7/31/17,169.25
8/1/17,169.86
8/2/17,169.3
8/3/17,168.59
8/4/17,169.62
8/7/17,171.98
8/8/17,171.23
8/9/17,171.18
8/10/17,167.4
8/11/17,168.08
8/14/17,170.75
8/15/17,171
8/16/17,170
8/17/17,166.91
8/18/17,167.41
8/21/17,167.78
8/22/17,169.64
8/23/17,168.71
8/24/17,167.74
8/25/17,166.32
8/28/17,167.24
8/29/17,168.05
8/30/17,169.92
8/31/17,171.97
9/1/17,172.02
9/5/17,170.72
9/6/17,172.09
9/7/17,173.21
9/8/17,170.95
9/11/17,173.51
9/12/17,172.96
9/13/17,173.05
9/14/17,170.96
9/15/17,171.64
9/18/17,170.01
9/19/17,172.52
9/20/17,172.17
9/21/17,171.11
9/22/17,170.54
9/25/17,162.87
9/26/17,164.21
9/27/17,167.68
9/28/17,168.73
9/29/17,170.87
10/2/17,169.47
10/3/17,169.96
10/4/17,168.42
10/5/17,171.24
10/6/17,172.23
10/9/17,172.5
10/10/17,171.59
10/11/17,172.74
10/12/17,172.55
10/13/17,173.74
10/16/17,174.52
10/17/17,176.11
10/18/17,176.03
10/19/17,174.56
10/20/17,174.98
10/23/17,171.27
10/24/17,171.8
10/25/17,170.6
10/26/17,170.63
10/27/17,177.88
10/30/17,179.87
10/31/17,180.06
11/1/17,182.66
11/2/17,178.92
11/3/17,178.92
11/6/17,180.17
11/7/17,180.25
11/8/17,179.56
11/9/17,179.3
11/10/17,178.46
11/13/17,178.77
11/14/17,178.07
11/15/17,177.95
11/16/17,179.59
11/17/17,179
11/20/17,178.74
11/21/17,181.86
11/22/17,180.87
11/24/17,182.78
11/27/17,183.03
11/28/17,182.42
11/29/17,175.13
11/30/17,177.18
12/1/17,175.1
12/4/17,171.47
12/5/17,172.83
12/6/17,176.06
12/7/17,180.14
12/8/17,179
12/11/17,179.04
12/12/17,176.96
12/13/17,178.3
12/14/17,178.39
12/15/17,180.18
12/18/17,180.82
12/19/17,179.51
12/20/17,177.89
12/21/17,177.45
12/22/17,177.2
12/26/17,175.99
12/27/17,177.62
12/28/17,177.92
12/29/17,176.46
1/2/18,181.42
1/3/18,184.67
1/4/18,184.33
1/5/18,186.85
1/8/18,188.28
1/9/18,187.87
1/10/18,187.84
1/11/18,187.77
1/12/18,179.37
1/16/18,178.39
1/17/18,177.6
1/18/18,179.8
1/19/18,181.29
1/22/18,185.37
1/23/18,189.35
1/24/18,186.55
1/25/18,187.48
1/26/18,190
1/29/18,185.98
1/30/18,187.12
1/31/18,186.89
2/1/18,193.09
2/2/18,190.28
2/5/18,181.26
2/6/18,185.31
2/7/18,180.18
2/8/18,171.58
2/9/18,176.11
2/12/18,176.41
2/13/18,173.15
2/14/18,179.52
2/15/18,179.96
2/16/18,177.36
2/20/18,176.01
2/21/18,177.91
2/22/18,178.99
2/23/18,183.29
2/26/18,184.93
2/27/18,181.46
2/28/18,178.32
3/1/18,175.94
3/2/18,176.62
3/5/18,180.4
3/6/18,179.78
3/7/18,183.71
3/8/18,182.34
3/9/18,185.23
3/12/18,184.76
3/13/18,181.88
3/14/18,184.19
3/15/18,183.86
3/16/18,185.09
3/19/18,172.56
3/20/18,168.15
3/21/18,169.39
3/22/18,164.89
3/23/18,159.39
3/26/18,160.06
3/27/18,152.22
3/28/18,153.03
3/29/18,159.79
4/2/18,155.39
4/3/18,156.11
4/4/18,155.1
4/5/18,159.34
4/6/18,157.2
4/9/18,157.93
4/10/18,165.04
4/11/18,166.32
4/12/18,163.87
4/13/18,164.52
4/16/18,164.83
4/17/18,168.66
4/18/18,166.36
4/19/18,168.1
4/20/18,166.28
4/23/18,165.84
4/24/18,159.69
4/25/18,159.69
4/26/18,174.16
4/27/18,173.59
4/30/18,172
5/1/18,173.86
5/2/18,176.07
5/3/18,174.02
5/4/18,176.61
5/7/18,177.97
5/8/18,178.92
5/9/18,182.66
5/10/18,185.53
5/11/18,186.99
5/14/18,186.64
5/15/18,184.32
5/16/18,183.2
5/17/18,183.76
5/18/18,182.68
5/21/18,184.49
5/22/18,183.8
5/23/18,186.9
5/24/18,185.93
5/25/18,184.92
5/29/18,185.74
5/30/18,187.67
5/31/18,191.78
6/1/18,193.99
6/4/18,193.28
6/5/18,192.94
6/6/18,191.34
6/7/18,188.18
6/8/18,189.1
6/11/18,191.54
6/12/18,192.4
6/13/18,192.41
6/14/18,196.81
6/15/18,195.85
6/18/18,198.31
6/19/18,197.49
6/20/18,202
6/21/18,201.5
6/22/18,201.74
6/25/18,196.35
6/26/18,199
6/27/18,195.84
6/28/18,196.23
6/29/18,194.32
7/2/18,197.36
7/3/18,192.73
7/5/18,198.45
7/6/18,203.23
7/9/18,204.74
7/10/18,203.54
7/11/18,202.54
7/12/18,206.92
7/13/18,207.32
7/16/18,207.23
7/17/18,209.99
7/18/18,209.36
7/19/18,208.09
7/20/18,209.94
7/23/18,210.91
7/24/18,214.67
7/25/18,217.5
7/26/18,176.26
7/27/18,174.89
7/30/18,171.06
7/31/18,172.58
8/1/18,171.65
8/2/18,176.37
8/3/18,177.78
8/6/18,185.69
8/7/18,183.81
8/8/18,185.18
8/9/18,183.09
8/10/18,180.26
8/13/18,180.05
8/14/18,181.11
8/15/18,179.53
8/16/18,174.7
8/17/18,173.8
8/20/18,172.5
8/21/18,172.62
8/22/18,173.64
8/23/18,172.9
8/24/18,174.65
8/27/18,177.46
8/28/18,176.26
8/29/18,175.9
8/30/18,177.64
8/31/18,175.73
9/4/18,171.16
9/5/18,167.18
9/6/18,162.53
9/7/18,163.04
9/10/18,164.18
9/11/18,165.94
9/12/18,162
9/13/18,161.36
9/14/18,162.32
9/17/18,160.58
9/18/18,160.3
9/19/18,163.06
9/20/18,166.02
9/21/18,162.93
9/24/18,165.41
9/25/18,164.91
9/26/18,166.95
9/27/18,168.84
9/28/18,164.46
10/1/18,162.44
10/2/18,159.33
10/3/18,162.43
10/4/18,158.85
10/5/18,157.33
10/8/18,157.25
10/9/18,157.9
10/10/18,151.38
10/11/18,153.35
10/12/18,153.74
10/15/18,153.52
10/16/18,158.78
10/17/18,159.42
10/18/18,154.92
10/19/18,154.05
10/22/18,154.78
10/23/18,154.39
10/24/18,146.04
10/25/18,150.95
10/26/18,145.37
10/29/18,142.09
10/30/18,146.22
10/31/18,151.79
11/1/18,151.75
11/2/18,150.35
11/5/18,148.68
11/6/18,149.94
11/7/18,151.53
11/8/18,147.87
11/9/18,144.96
11/12/18,141.55
11/13/18,142.16
11/14/18,144.22
11/15/18,143.85
11/16/18,139.53
11/19/18,131.55
11/20/18,132.43
11/21/18,134.82
11/23/18,131.73
11/26/18,136.38
11/27/18,135
11/28/18,136.76
11/29/18,138.68
11/30/18,140.61
12/3/18,141.09
12/4/18,137.93
12/6/18,139.63
12/7/18,137.42
12/10/18,141.85
12/11/18,142.08
12/12/18,144.5
12/13/18,145.01
12/14/18,144.06
12/17/18,140.19
12/18/18,143.66
12/19/18,133.24
12/20/18,133.4
12/21/18,124.95
12/24/18,124.06
12/26/18,134.18
12/27/18,134.52
12/28/18,133.2
12/31/18,131.09
1/2/19,135.68
1/3/19,131.74
1/4/19,137.95
1/7/19,138.05
1/8/19,142.53
1/9/19,144.23
1/10/19,144.2
1/11/19,143.8
1/14/19,145.39
1/15/19,148.95
1/16/19,147.54
1/17/19,148.3
1/18/19,150.04
1/22/19,147.57
1/23/19,144.3
1/24/19,145.83
1/25/19,149.01
1/28/19,147.47
1/29/19,144.19
1/30/19,150.42
1/31/19,166.69
2/1/19,165.71
2/4/19,169.25
2/5/19,171.16
2/6/19,170.49
2/7/19,166.38
2/8/19,167.33
2/11/19,165.79
2/12/19,165.04
2/13/19,164.07
2/14/19,163.95
2/15/19,162.5
2/19/19,162.29
2/20/19,162.56
2/21/19,160.04
2/22/19,161.89
2/25/19,164.62
2/26/19,164.13
2/27/19,162.81
2/28/19,161.45
3/1/19,162.28
3/4/19,167.37
3/5/19,171.26
3/6/19,172.51
3/7/19,169.13
3/8/19,169.6
3/11/19,172.07
3/12/19,171.92
3/13/19,173.37
3/14/19,170.17
3/15/19,165.98
3/18/19,160.47
3/19/19,161.57
3/20/19,165.44
3/21/19,166.08
3/22/19,164.34
3/25/19,166.29
3/26/19,167.68
3/27/19,165.87
3/28/19,165.55
3/29/19,166.69
4/1/19,168.7
4/2/19,174.2
4/3/19,173.54
4/4/19,176.02
4/5/19,175.72
4/8/19,174.93
4/9/19,177.58
4/10/19,177.82
4/11/19,177.51
4/12/19,179.1
4/15/19,179.65
4/16/19,178.87
4/17/19,178.78
4/18/19,178.28
4/22/19,181.44
4/23/19,183.78
